                73
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
               148
           2.01321           1.45152           1.93775
           2.06583         -0.121328          -1.37999
          0.590762          -1.62145         -0.903181
          0.435539          -1.51154         -0.728167
        -0.0999959          -1.19796          -1.28313
        -0.0363976          -2.24172          -2.25557
          0.408658          -0.67005           1.23438
          0.761174         0.0227913         -0.451109
         -0.816093           2.22782         -0.205428
          -2.60481           2.80107          -1.28736
           3.09976           1.98248          -0.56038
           1.38519           1.47649          -1.95874
          0.564691           0.29984           2.95751
          -1.30694         -0.595119           1.17399
           3.08278          0.131157         0.0230423
         -0.897627          -1.81794          -1.78579
          -3.01349          -2.09101           1.90767
          -2.18648           2.46556           1.52182
           2.02815           2.00791          -1.95632
           2.43041           1.78341          -2.13979
           -1.7166           2.03788          -2.18871
         -0.373175           2.63357          -1.76949
          0.827875          -1.91667          0.319735
           2.61733          -1.22614           1.31837
           -2.7206           -2.4012            1.5117
         -0.529904            2.5713            1.6405
          -2.83342           1.35058           2.45149
          -1.92607          0.993787           2.32683
          0.845025           -2.0313           1.33996
           1.92394          -2.78234           1.49193
          -3.05141           1.70015           1.25177
         -0.762158         -0.784655            2.6255
           1.31516           -2.4961          -2.10106
          -2.84927         -0.436338           3.00102
           -2.3274          -1.15779          -2.61488
           2.47838          -2.59458          -2.36574
           2.96397           1.58366           2.68569
          -2.28333         -0.823615           2.78429
          -1.88573          -2.14408           1.71596
          -1.16152          0.191146           2.29046
          0.909252           1.16772          -2.35113
          0.642985         -0.681237          -2.25011
          0.685582         -0.853978          -1.08053
          0.566162          -1.66386          -2.42899
         -0.315323           2.56281          -2.71219
         -0.275516        -0.0718376          -1.73224
          0.286667           -1.9161          0.714221
           1.20829          -1.84217           1.89271
          0.415954           2.74962           1.76816
            1.2648           1.82061          0.249199
           1.01474          -1.44619         -0.421146
           1.80059           2.98597          -1.12684
           1.50243          0.863627         -0.375921
           3.04178          0.201484            2.4095
           1.58282           1.04256           1.29124
          0.476066         -0.420507           1.34842
         -0.638076          0.719522          0.928561
           1.06557           3.04092            2.6731
          -1.83156         -0.779712           2.31298
          0.504687          0.236805          -2.17816
          -2.72857         -0.998939         0.0438584
         -0.598438           2.96773           1.72952
           0.50634           2.06845          -2.17012
          -1.85486           2.64048          -1.42743
           0.13958           2.79197          0.600181
          0.448394           1.50373          0.186811
          -1.06212           1.91184         -0.522101
           1.47355           1.43896          -1.60207
          -2.74048           1.34507         -0.723661
         -0.986132          0.899548          -2.41877
          0.251291          0.787296           3.11252
           2.39288         -0.675693           2.14724
           2.77078          -1.94326          -3.02734
          -1.95947          -0.13114          -2.79262
          -2.75302          -1.13477           1.23469
         -0.822157           1.13173          0.453538
         -0.282775            2.7497          -1.24212
         -0.930392            1.5651          -1.03952
          -1.30988           1.42773         -0.171042
          -2.44342           1.66588           1.02129
          -2.87067           2.14228          -3.07047
          -3.02896           2.74897           2.90748
          -1.01117          -2.49134           2.19216
          0.940403           2.37686           1.33638
           1.56098           2.54999           1.57198
         -0.678828          -1.97858           2.72195
         -0.295528          -1.22163          -1.47808
           1.57076          0.374376          0.057722
           1.69313         -0.033965           0.83883
          0.762846           1.53806           1.16523
           1.93963           1.82492           1.99291
           2.42767           2.09616           2.09118
          0.404746           2.16966          0.480413
         -0.560868          -3.00731           -2.7288
          -1.42354           2.63366        -0.0341963
          -1.67987           0.10434         -0.719706
          -1.56376           -1.5606          0.743983
          0.187192         -0.737337          0.599205
          0.630385           2.21571          0.721571
          0.139945          -1.26591          0.677404
          -1.04456        -0.0102279          0.879009
          -1.00206         -0.143187          0.914955
          -1.30287          -0.68363           1.24238
          -1.93664          -1.67325           1.31296
          -2.85111          -2.39871           1.31717
          -3.06475          -2.93505           1.46308
          -2.93833          -2.93532           2.48358
          -2.90256           2.99669           2.65146
          -2.44496           2.48955          -3.12287
           3.08466          -2.02108          -1.80434
           2.75797          -1.51525          -1.01978
           1.99718         -0.892729          -1.59827
           1.87881          -1.53042          -1.07178
           1.73296          -2.34379          -1.05224
           1.32167           3.11107          -1.14958
          0.929052           2.23032         -0.472006
          0.494732           2.54292          -0.80232
          0.972458           2.74983         -0.141144
           0.53855           1.87361         -0.196671
          0.802872           1.41612         -0.804021
           1.48039          0.667945          -1.73633
           2.14434         -0.575945          -2.32257
           1.85905         -0.415557           2.65373
           1.52112         -0.937703           1.93863
           1.22626          -1.69628           1.86387
          0.993392          -2.09263           2.27714
            0.4207          -2.02387           2.02284
           1.47339          -1.96775           1.48565
           1.19205          -2.86505           1.38641
           1.78605            2.5579          0.759181
           2.39371          -3.02983           1.06123
            2.0554          -2.90348          0.971561
           2.61266           3.10266           1.24721
           2.05691           2.41849          0.351033
            2.4326          -2.85794            1.0976
           2.33185          -1.61334           2.22832
           2.61665          -1.54749           -2.8192
           1.69981          -1.11448           2.48305
          0.708422          -1.61568           2.34539
         -0.307357          -1.28574           2.10502
         -0.993125          -1.22146           1.57158
         -0.729189          -1.72658          0.668699
          -1.23091          -1.67002          0.861716
          -1.19026          -1.04945          0.714557
           -0.8783          -1.41269           1.26568
         -0.798811          -2.26123          0.857463
         -0.959923           2.18516          0.601298
           -2.3754           1.56797           1.21421
          -2.63299          0.698397            1.4307
           3.10288          0.130608           1.35973
           1.10647          -1.21894           1.38597
         -0.871004          -1.48967           1.02855
          -2.14436          -2.18741          0.707098
          -2.92148           2.86146            0.2764
          -2.75411           2.85133        -0.0959176
          -2.89521           2.40955         0.0789319
           2.70035           1.44056          0.906136
           2.71309          0.467644          0.795621
           2.11187         -0.713148          0.419746
           1.93606         -0.305933           1.27684
           1.82511         -0.895907           1.82662
           1.33406         -0.726365           2.62012
           1.24733         -0.772288           3.13519
          0.722705          0.136012           2.83089
          0.291392           1.26133           1.73049
          0.668285            2.4233           1.64105
          0.552963           3.04533           1.05857
            1.6266           2.89804           1.32247
           2.34333           2.70704           1.15582
          -2.93787           2.53069           1.57958
          -3.09807           2.83262           1.63824
           2.62243           3.02518           1.19248
           1.74561           2.83728          0.650045
           2.30517           2.31864          0.610176
           2.90173          -3.11314           0.48287
          -2.87306          -2.49955          0.896294
           2.73894          -1.43097          0.695981
           2.87029          -1.57149          0.140446
           2.46625          -1.08692          -1.33786
           2.11869          -0.67143          -2.85063
           1.63611         -0.398496           2.38344
            1.2644         -0.231966          0.465068
          0.236998          0.568136          -1.00281
         -0.535161           1.55495          -1.46087
           -1.3701           2.33431          -2.49988
          -1.29001          -2.80409          -2.11707
         -0.972672          -2.44244          -1.72484
         -0.993779           2.94631         -0.614523
          -1.06843           2.78521         0.0613656
         -0.275775           2.50479         -0.299047
          0.771169            -3.032         -0.372251
           1.39107          -2.85711          0.735156
            2.1256           3.00905           1.88088
           2.66253           2.22907           2.63765
           2.81477           1.32473           2.81022
          -2.85712          0.598554           2.77166
           -2.5373          0.904578            2.8947
          -2.15653          0.329886           2.67978
          -2.86041          0.605266           2.94984
          -2.99663        0.00583927           3.02063
           2.94585         -0.160018          -2.89707
           2.86157         -0.270241          -2.57788
           3.09805         -0.133067             -1.83
          -2.77662         -0.757101          -1.70842
          -1.88171       -0.00303602          0.315802
          -1.75101          0.175385           0.72666
          -1.53121         -0.409975            1.7208
         -0.367976        -0.0169837           2.56872
          0.279132           0.84871          -1.70918
           1.05832           1.56889        -0.0583368
            1.8947           2.50903          0.758041
           2.08078          -2.48598           2.49293
            1.2596          -1.81426           -2.3574
          0.907014          -1.30091         -0.718393
          0.862624          0.083779         0.0556993
           1.07607          0.797668          0.590153
           1.18947           1.60498          0.482129
          0.724822           2.22333          0.483709
          -1.34132          -2.87843          0.634919
         -0.571392          -1.71596          0.228383
          0.188677          -1.63722         0.0570351
          0.853242          -2.04887          0.301816
          0.691437          -1.55155          0.579663
         -0.336661          -1.42238         -0.173303
         -0.405603          -1.68543         -0.364564
         -0.261293          -1.37535          -0.93338
          0.162771          -1.27991          -1.45822
           1.01894         -0.684598           -2.9242
           1.40249        0.00716954           3.07501
           2.17698         -0.173399           3.13371
           2.23843         -0.460454           1.96027
          -2.60654         -0.606595          0.955708
          -2.06059          -1.24766         -0.477052
          -2.89052          -0.68265         -0.334917
           2.96736          -0.68294         -0.958331
          -2.63586          0.295141         -0.981816
          -1.40097           1.28717          -1.24325
          0.137309           1.82046          -1.90674
           1.44073          0.978763          -3.02626
           2.24705          0.980122            2.3893
           2.48335           1.23958          0.799834
           2.97146          0.791218           1.56994
          -3.10774           1.41123           1.90075
           3.02413           1.83568           1.60795
           3.00901           2.69141             1.182
          -2.87772            2.2413          0.732276
          -2.25965          0.925734          0.313974
          -1.35088         0.0709059          0.775807
          -1.74274           2.02036          -2.88897
          -2.34058           1.73412           2.83274
          -2.41052        -0.0702738            2.5069
          -1.53337         -0.553092           2.31724
         -0.797412          -1.51906          0.933545
          -1.10979          -2.61318         -0.553801
          -1.08786          -3.00325          -1.36157
        -0.0747168          -2.11745          -2.23563
           0.29675          -2.83667          -2.21584
          0.639092           2.77543           2.88173
          0.470348           2.77601           2.50353
          0.627041           2.47808            2.0304
          0.311602          -2.93972           2.06649
        -0.0204799          -2.89177           2.95916
         0.0889901           -2.5147           2.92424
          0.770389          -3.03884          -2.15172
          0.181216            3.1029            -2.138
         -0.177449          -3.12018          -1.58435
          -1.26973          -1.99387          -1.63364
          -2.60798         -0.834653          -1.56788
          -1.80559         -0.514304          -2.08979
          -1.61451         -0.406078          -2.16675
          -2.53837         -0.306905          -1.40657
           2.54177           1.08176          0.340561
           2.89612           1.70279           1.34543
           2.49688           1.43775           1.98135
           1.89299           1.10281           2.30005
           1.75104          0.988577           1.81807
           1.30347          0.379935            1.2236
          0.786923          0.415886           1.23818
           1.58572          -0.49274          0.994409
           2.14161         -0.981064           2.27289
           1.79679          -2.13378           2.69638
           1.51665          -1.83132           2.42682
           1.28677          -1.81457           2.79095
           1.38579          -1.51672          -2.50345
          0.756023          -1.24667          -1.93685
           0.72309          -1.34058         -0.932652
            1.0346          -1.78954          -1.32921
          0.832814          -2.61239         -0.957178
          0.940979          -2.97507         -0.928724
           1.00114           2.68626         -0.897387
          0.474358           1.96314         -0.244503
          -0.13969           1.56581         -0.242489
         -0.242227          0.514661          -0.22235
         -0.414886         -0.420506         -0.151598
         -0.257356         -0.627897          0.416794
          -1.04178          -1.46799           1.35815
           -1.9672          -2.24816           1.59972
          -2.42539          -2.77685           2.40263
          -2.34854          -2.84399           2.62725
          -2.38318           3.12168           2.40548
           2.86166           2.95156           1.87421
           1.91249           1.70146           1.73608
           1.55267           1.83702           1.14227
           1.19891           1.41886         0.0270427
        -0.0603463           1.35307          -2.11005
         -0.999555           2.04196           3.01594
         -0.751287           2.46967            1.1987
         -0.255468           1.53563          -0.30242
          0.842613           1.26147          -1.49916
           1.17649          0.449509          -2.76621
           1.53538           0.30523            2.5816
           1.54832         -0.731105           1.60364
          0.898848         -0.871217           1.03125
          0.693473          -1.57732          0.223504
           0.26401          -2.11224          -0.18516
          0.771643          -2.67105          -1.45495
           1.33537           2.86257          -2.87824
           2.28762           2.42632           2.89368
           -2.7544           1.58353           2.89211
          -2.69231           1.03872           2.95786
          -2.38646          0.351425           2.59102
          -1.52082         -0.849111           1.86749
         -0.447126          -1.68052           1.56721
         -0.355604          -2.12028           1.75709
         -0.486856          -2.72658           1.92543
        0.00106877          -3.12254             1.113
         -0.237171          -2.29143           1.22521
          0.209149          -2.21961           2.20056
        -0.0402807          -1.91375            2.1938
          0.410726         -0.997492            2.9748
          0.084521         -0.629514          -3.04859
          0.327782        -0.0925051          -2.96834
         -0.330386          0.677973          -2.20992
          -1.42155           1.57208          -2.36131
          -1.86019           2.11284          -2.22315
          -1.03901           2.64562          -1.42253
          -1.61769           1.55518         -0.798314
          -2.39816          0.830781        0.00863776
          -2.53738          0.770825          0.149971
          -2.58329          0.234253         -0.927182
          -2.67124          0.162148          -1.85906
           3.11994          0.876585          -2.86871
           3.11068          0.993402           2.39838
          -2.85682           1.42768           1.74981
          -2.58376           2.18141           1.37796
          -2.90387           2.59316          0.448139
           3.09279          -3.11539           1.06788
          -1.87958          -2.29782           1.10318
         -0.672515          -2.45031           1.72064
          -0.20133          -2.01381           3.08298
          0.188777          -1.68733          -1.92352
          0.827015          -2.22009          -1.24503
           2.28926         -0.915636         -0.625525
          -2.86685         -0.144906         -0.458214
          -2.74613           1.36678          0.103119
          -1.75512           2.03202           1.15979
          -1.12596           2.67827           1.53059
         -0.677963          -2.63105           1.76824
         -0.131716          -1.56403           2.30251
          0.425885         -0.706132          -2.58013
          0.917845          0.174614          -2.60675
           2.59692          0.503574          -2.53183
          -2.38936          0.777833          -2.22913
           -1.4784           1.23873          -2.60833
         -0.514482           1.78215           2.99768
          0.264032           2.47739           2.61007
          0.421996           2.97791           2.13112
          0.288325           3.10274           1.07439
         -0.161331          -2.72251          0.542164
          0.273582          -2.70598          0.584351
          0.845354           2.98228            1.3979
           1.88314          -2.79863           2.61332
           2.48584          -2.45319          -2.77722
           2.59204          -2.69203          -1.59891
           2.50909            -3.058          -1.18343
           2.50323           2.70854           -0.1121
            2.5966          -3.02658           1.35966
           2.41837          -2.74158            2.3568
            2.6291          -2.11167           2.89926
           1.81219          -1.47915           3.00291
            1.8866         -0.695613           2.75835
           1.20728         -0.106041          -2.36252
          0.484161          0.671518          -2.45739
          -1.53557            1.4708           2.79742
          -2.60927           2.37866           2.04757
           2.51267          -2.69499           1.21647
           1.99975          -1.28195           1.87496
           1.60144          -1.29354            2.5403
           1.30312          -1.13802           2.40744
          0.211476          -1.24814          -2.84856
         -0.137193          -2.12396          -1.94806
        -0.0802719          -2.70013          -1.86979
          0.463895          -2.28822          -1.89932
        -0.0578787          -2.79903          -1.57473
         -0.236417           2.81918          -2.03197
          -1.37863           2.03421          -2.69471
          0.226229          -2.57362           1.57118
        -0.0780309          -2.65544           2.50991
         -0.828494           2.72027           3.12301
         -0.788597           1.71698           -2.1115
          -1.40161           1.56188          -2.51309
          -1.56442           1.75286           -3.1081
          -1.90755           2.25418           2.94589
           -1.3791          -3.13918          -3.13642
          -1.25903          -1.69916           2.61573
         -0.899838          -0.95495           2.92681
         -0.909438          0.422367           2.68829
          -1.47173          0.776266           2.61246
           -2.0439           1.98703           3.12268
          -2.01651          -2.83824          -2.96125
          -1.13766          -1.81716           2.40742
         0.0612706           -1.0004           1.21719
           1.19084          -1.70471            1.2115
           2.36339          -1.91304           1.13103
          -2.88467          -1.61039           1.59756
           -2.1307         -0.651154           1.25997
          -1.55829          0.380398          0.704146
         -0.972585           1.08035           1.11679
          -1.09824           1.53902          0.939231
          -1.22715           2.28699          0.716349
         -0.639016           1.77059           1.27844
         -0.300644           2.83166          0.959293
          0.579102          -3.08353           2.02516
          0.909672          -2.62625           -3.0797
          0.398894          -1.28429           2.10531
          0.721565        -0.0409092           1.65756
           1.47983            0.6093           1.21533
           1.95183           1.52563           1.22807
           2.73866          0.998358           1.12819
          -2.40718          0.896658          0.696027
           2.73865          0.672618          0.314309
            2.1458          -0.38866          0.401639
           1.29864         -0.473001          0.572014
           1.97256          -1.01012          0.795113
           2.57916           -1.5047           1.58472
          -2.58413          -2.07672           1.64639
          -2.37781          -2.72088           2.30171
          -2.11088          -2.54296          -3.13119
          -2.35674          -2.21994          -2.77291
          -2.79825          -2.88559          -1.58832
           3.12477           2.73889          -1.93441
          -2.93095           1.88364           -1.2874
          -1.87577           1.13461         -0.893621
          -2.41315          0.241905          -1.24438
           2.90474          0.226749          -1.81807
           2.40686         -0.429455           -1.2582
           2.56906         -0.693826          -2.24328
          -3.08842          -1.33727           3.01005
          -2.91456          -1.97872           2.96798
          -1.84417          -1.78569          -2.80858
          -1.37111          -1.79197           2.76385
          -2.12957          -2.20578           1.87898
          -1.86116          -2.52947            1.0756
          -1.04787           2.89222           1.47837
         -0.198946           3.10163          0.392489
          0.472743           2.51673          0.204524
          0.694622             2.772         -0.952763
           1.12545           2.17271         -0.791013
          0.490893            1.9057          -1.59503
            0.4909           2.47074          -2.55348
           1.57326           2.03534           2.34208
            1.7076           1.36323           1.98349
           1.85008         0.0472408           0.80185
           1.16052         -0.868345         -0.505768
           1.67524         -0.783166          -1.07773
           1.29261           -0.7224          -2.31727
           2.16582         -0.361638          -2.70314
            3.1085         -0.141639          -3.03296
           -2.3188          0.227355          -2.82941
          -1.56953          0.464058           2.85058
          -2.12527            1.2524           2.82383
          -2.01908           1.83233           2.94692
          -2.25739           2.45847           2.71141
          -2.30567           1.90888           2.40692
          -1.78694           1.35466           2.30854
          -1.70968          0.756804           1.87465
          -1.58761         -0.518176          0.744079
          -1.91519         -0.612111          0.301406
          -2.12016         -0.105484          0.183538
          -2.39613          0.338001          0.298855
           2.89733          0.771862          0.953542
           2.14045           1.14403          -0.40456
             1.363           1.69324          -2.59183
           1.98948           1.35175           2.85283
           1.57126           1.48169           1.72154
         -0.218464           1.00338           1.15794
          -1.10843           1.33464         0.0312236
          -1.33697           2.36548          0.385897
         -0.804064           2.17234           1.14435
         -0.228885           1.80017           1.64229
         -0.442513          -3.12468           1.14072
           -1.3703            2.9838           1.02824
            2.8663           2.73823          0.579265
           1.53897             2.155         -0.122419
           1.16461           1.66997       -0.00133881
          0.172658           1.92505           0.51641
         -0.165857           2.63839           1.31906
           -1.0894            2.8866           2.42559
          -1.98914           2.61682           2.05905
          -2.33012            2.3915           2.46907
           3.10073           2.36632           3.05844
            2.1015           2.14289          -1.95375
           1.70123           1.51014          -1.20886
           1.63502          0.560207         -0.189621
           2.02528          0.253085          0.855912
           2.76377          -0.39966           1.38123
          -2.56609          -1.35937           1.52955
          -1.83347          -1.21534           2.15284
          -1.52988          -1.33474           2.87423
          -1.25294           -1.5058          -2.78055
          -1.16723         -0.886271          -2.52574
          -1.21112          0.352517          -1.98054
          -1.75029          0.926945           -1.4063
          -1.53295           1.48689          -1.37286
         -0.402011          0.853569           -1.6093
           1.50108           2.32236          -1.57493
           2.70324           3.11945          0.206479
             -3.08           2.78435          0.781343
           2.80697           1.56954           1.10314
           1.70043           1.31451             2.175
           1.14293           1.81487           2.75031
          0.459395           2.46933           2.40895
         -0.464585           2.81096           1.76281
         -0.151064           2.58756           1.49492
         -0.486372           1.57209           2.27703
         -0.412829          0.489246           1.77249
          -1.06241          0.719059           1.81843
         -0.643343         -0.178233           1.11996
         -0.608869          -1.07309         0.0807342
          0.240989          -1.38977          0.100618
           1.38199         -0.719475         -0.825216
           1.79569          0.135582         -0.398738
          0.846567          0.718086         -0.225955
         -0.124421          0.364831         -0.617375
         -0.109357          0.157051         -0.641694
          -1.13648        -0.0577465          0.464539
          -2.35137          0.151816            1.2095
          -2.72719       -0.00698231           1.35036
           2.44777          -1.06034           1.74181
           2.03238          -1.63282           2.53999
           1.66233          -1.73885          -2.48885
          0.846792          -2.07357          -1.52884
          0.803027          -2.03508        0.00914597
         0.0357223          -2.49301           1.55955
          -2.76963          -1.08729           1.53854
          -1.95162          -0.63781          0.641085
          -2.45408          0.331119           1.70122
          -2.44714          0.408782           1.17507
          -1.58872          0.396776           1.41087
          -1.62807          0.610216           1.72512
          -2.57689         -0.104161           2.78091
           2.99994         -0.401882           2.05661
           2.53522         -0.403837           1.58356
           2.48061          0.561121           1.61405
           2.59189          0.571731           1.75721
           2.73786          0.139294            1.9826
           2.34714          0.434496          0.814048
           2.49304          0.794857          0.533848
           2.61415          0.360056          0.248267
           2.84332          0.223693         -0.235821
            2.4758          0.479582         -0.721256
          0.968397          0.127859           -1.0804
           1.15759         -0.151964         -0.830539
           2.02254         -0.534725         -0.649524
           2.43598          -1.10491         -0.993886
           2.68039           -1.1164         -0.591559
           3.11665          -2.53935         0.0403495
          -1.96879          -2.17097          0.512486
           -1.4526          -1.95112          0.880806
           -1.3765          -1.83303            1.3726
         -0.893637          -1.24621          0.732982
        -0.0638117         -0.714854          0.158189
          0.916675         -0.520841          0.426385
           1.89246          -0.51124        -0.0149692
           2.58131          -0.70893         -0.360216
          -2.41956         -0.604566          -1.07588
          -1.71843          0.273529          -1.39524
          -2.10676          0.875563          -2.19373
           -1.5579           0.16615          -2.72292
         -0.466241          0.495907           2.50571
          0.796773           1.03459           1.60028
           1.06032           1.97722           1.08659
           2.63549          -2.88242           1.13943
          -2.79876          -1.68589           1.37065
          -1.67567           -1.4447           1.85835
          -1.14138          -1.59359           1.12764
          -2.35167          -1.74975          0.602865
          -2.75474          -1.76624         -0.279234
          -2.32358          -1.83496          -1.16037
          -1.77237          -1.22268          -2.15419
          -1.51201         0.0760568          -2.97288
          -1.16152           1.02356           2.00053
         -0.192571           2.77378           1.42094
          0.376407           2.47705            1.1324
         -0.550871           2.99433         -0.633518
          -1.09796           2.81109          -1.57715
         -0.789851          -2.88537          -2.56564
          -1.25409          -2.23877          -2.45791
          -1.92001          -2.48168          -2.42359
          -2.28821          -2.11554          -1.81613
          -2.73194          -2.01964          -1.44996
           2.74768            2.2699          -1.77764
           2.11745           1.84052          -1.40144
           1.41677          0.061686          -1.69355
          0.611828          -1.21626          -2.15922
         -0.832595           2.86145          -1.77509
          -1.84904           2.32829          -2.05526
          -2.71911           2.03867          -2.85182
           2.31914          0.725506           -2.8749
           1.92806          0.318661           2.73205
           2.55751         0.0154313           2.23169
          -2.92521          0.599203           2.12383
          -2.09171          0.871836           1.09979
           -2.0073            2.0301             1.107
          -1.07789           2.02381           1.68299
          -2.18972          -2.97689           1.10068
          -3.04139          -1.59665         0.0879793
          -2.93478         -0.175586          -1.03644
           2.59575          0.162658          -2.22826
           1.95589          0.507443           2.84976
           2.39161          0.465612           2.54153
           2.59032           1.09802           2.94758
            1.3828           1.50832           3.05542
            1.9294           1.56382           3.04108
           2.47736           2.47693          -3.00095
           1.81492           2.94027          -2.83774
          0.851993           -2.8056          -2.74484
          0.325537          -2.17785          -2.26639
            1.0053          -2.05723          -1.85348
          0.436688          -1.59457          -2.12893
          0.128992          -1.22476          -2.17772
          0.578496           -1.0853          -1.62475
           1.21169          -1.85844         -0.949552
           1.82372          -2.38634         -0.532264
           1.28109           3.04853         -0.248681
           1.38689          -2.85867         -0.147284
           1.75296           1.96251         -0.797504
            1.8132           1.40754          -1.54159
           1.80855           1.49692          -2.30189
           1.37297           1.20267           2.64423
           1.90363          0.893492          0.928139
           1.20631           0.71227          0.811161
          0.707003         0.0130055          0.666456
           1.10771          -0.88321          0.841027
           1.14911          -1.37787           1.07339
           1.56149           -2.5089          0.709671
           1.83297          -3.10384          0.695729
           1.78341          -2.55587           1.92755
           1.91857          -2.40934           2.84093
            1.8997          -2.73269          -2.74055
           1.58711          -3.04463          -1.98984
          0.691162           -2.9704          -1.63521
          0.490238          -2.84061          -1.05796
           1.20577          -3.01631         -0.442952
           1.49381           2.22879          0.124756
           1.17187           2.32686         -0.478518
           2.17115            2.5566         -0.607369
           1.28825           2.96683          0.250218
           1.13089            3.1135          0.581723
           1.72252           2.27325          0.947076
           1.01148           1.77999           1.46592
           1.60354           3.00445           2.75377
           2.08386           2.63213           -1.3586
            1.2734           1.64315         -0.614083
          0.788049           1.72006          0.241847
         -0.193009           1.51521         0.0473912
         -0.683038          0.877054           0.75713
          -1.74451           1.50938           2.74666
          -1.86211           2.65674          -2.93597
           2.56313           3.12632          -1.81286
           2.45084           2.98797         0.0595285
           2.89126           2.88995           1.60156
           2.94665          -2.45254           2.22341
          -2.45502          -1.56324           1.91498
          -2.41701          -1.46204           2.71348
           3.07354          -2.03916            2.7089
           2.43974          -2.04467          -2.96805
           2.25074           -2.3409           -2.5101
           1.24891          -2.49198          -1.83789
           1.20077          -2.91962          -2.15454
            1.0122          -2.78463          -2.80855
            1.1241          -2.33886          -2.96338
           1.50968          -2.71694          -2.65302
           1.14521           3.01467           3.09089
           1.76917           2.72527          -1.98447
           2.77338           2.12527          0.243675
          -2.72787            2.3611          0.376875
          -2.62659          0.980839           1.16682
          -2.58826          0.421896           1.31358
          -2.95988         0.0202115           1.76781
            2.6232         -0.456196           1.88265
           2.90949          -1.05519           1.44695
         -0.726862           3.03866           2.65071
          -2.29568          -2.64121           1.92651
           2.13576          -2.76348          0.769997
           1.24861           2.47036          0.127603
         -0.312333           2.00316         -0.735247
         -0.976283           1.87028           -2.5005
          -1.71561           2.23727           2.90675
          -2.49847           2.02635           2.72778
          -2.55044           2.85906           3.01159
          -3.09633          -2.74211            2.2589
          -3.06105          -2.35677           2.01566
          -2.10311          -1.63196            1.7233
          -1.20047          -2.74584           1.66174
          -1.87459          -2.41114           2.11102
           2.98666          -2.26457           2.26873
          -3.06063          -1.55303           2.10781
           3.13224          -1.56328          0.984649
           2.80933          -1.67542          0.668748
          -2.98547         -0.962875          0.528096
          -2.67027         -0.453608          0.692317
          -2.39924          0.178516          0.320562
           2.87007           1.58616          0.725936
           2.07069           3.08375          0.640242
           2.08171          -2.77737         -0.152381
          0.866524          -2.47601         -0.191801
           1.38495           3.12657         -0.887928
           1.20807           3.03585          -1.60145
            1.9759           2.28914          -1.53973
           1.78749           1.07504          -2.17458
           1.72905          0.630415         -0.920148
           1.17843         -0.202954         0.0225592
         -0.636871          0.242013        -0.0417653
         -0.331986          0.455461          0.222574
           -1.0298          0.222819          0.638988
           -1.6419         0.0232983           1.24596
          -1.44939         0.0985084           1.36608
          -1.46475         -0.475192           1.35247
          -1.88112          0.866735          0.668306
            -2.364            0.8136          0.357217
